imdbId;year;spanishTitle;originalTitle;englishTitle;ratingImdb;numVotes;metascore;isAdult;certificate;runtimeMinutes;genres;directors;writers;stars;countries;companies;awards;budget;grossUsCanada;openingUsCanada;grossWorld;profit;roi
tt2349144;2015.0;La última apuesta;Mississippi Grind;Mississippi Grind;6.4;21717.0;77.0;0.0;R;108.0;Comedy,Drama;Anna Boden,Ryan Fleck;Anna Boden,Ryan Fleck;Anna Boden,Ryan Fleck;United States;Sycamore Pictures,Electric City Entertainment,Gowanus Projections;"Awards
2 wins & 3 nominations";6000000.0;130541.0;12434.0;422746.0;-5577254.0;-0.9295423333333334
tt2358925;2015.0;Negocios con resaca;Unfinished Business;Unfinished Business;5.4;32582.0;32.0;0.0;12;91.0;Comedy,Drama;Ken Scott;Steve Conrad;Steve Conrad;United States;New Regency Productions,New Regency Productions,Escape Artists;"Awards
1 nomination";35000000.0;10219501.0;4772613.0;14431253.0;-20568747.0;-0.5876784857142857
tt2361509;2015.0;El becario;The Intern;The Intern;7.1;230665.0;51.0;0.0;A/fig;121.0;Comedy,Drama;Nancy Meyers;Nancy Meyers;Nancy Meyers;United States;Waverly Films;"Awards
1 win & 8 nominations";35000000.0;75764672.0;17728313.0;194564672.0;159564672.0;4.558990628571428
tt2379713;2015.0;Spectre;Spectre;Spectre;6.8;392358.0;60.0;0.0;12;148.0;Action,Adventure,Thriller;Sam Mendes;John Logan,Neal Purvis,Robert Wade;John Logan,Neal Purvis,Robert Wade;United Kingdom,United States,Austria,Mexico,Italy,Morocco;B24,Columbia Pictures,Danjaq;"Won 1 Oscar
8 wins & 37 nominations total";245000000.0;200074609.0;70403148.0;880681519.0;635681519.0;2.594618444897959
tt2381111;2015.0;Brooklyn;Brooklyn;Brooklyn;7.5;134502.0;88.0;0.0;7;117.0;Drama,Romance;John Crowley;Nick Hornby,Colm Tóibín;Nick Hornby,Colm Tóibín;United Kingdom,Canada,Ireland;Wildgaze Films,BBC Films,Parallel Film Productions;"Nominated for 3 Oscars
38 wins & 161 nominations total";11000000.0;38322743.0;187281.0;62402155.0;51402155.0;4.672923181818182
tt2381249;2015.0;Misión imposible: Nación secreta;Mission: Impossible - Rogue Nation;Mission: Impossible - Rogue Nation;7.4;349936.0;75.0;0.0;12;131.0;Action,Adventure,Thriller;Christopher McQuarrie;Bruce Geller,Christopher McQuarrie,Drew Pearce;Bruce Geller,Christopher McQuarrie,Drew Pearce;United States,China,Hong Kong,Austria,United Kingdom,Morocco;Paramount Pictures,Skydance Media,Bad Robot;"Awards
6 wins & 26 nominations";150000000.0;195042377.0;55520089.0;682716636.0;532716636.0;3.55144424
tt2381941;2015.0;Focus;Focus;Focus;6.6;225954.0;56.0;0.0;16;105.0;Comedy,Crime,Drama;Glenn Ficarra,John Requa;Glenn Ficarra,John Requa;Glenn Ficarra,John Requa;United States,Argentina;Kramer & Sigman Films,RatPac-Dune Entertainment,Zaftig Films;"Awards
3 nominations";50100000.0;53862963.0;18685137.0;158762963.0;108662963.0;2.1689214171656688
tt2395427;2015.0;Vengadores: La era de Ultrón;Avengers: Age of Ultron;Avengers: Age of Ultron;7.3;775178.0;66.0;0.0;7;141.0;Action,Adventure,Sci-Fi;Joss Whedon;Joss Whedon,Stan Lee,Jack Kirby;Joss Whedon,Stan Lee,Jack Kirby;United States;Marvel Studios,Walt Disney Pictures;"Awards
8 wins & 49 nominations";250000000.0;459005868.0;191271109.0;1402809540.0;1152809540.0;4.61123816
tt2401097;2015.0;Tracers;Tracers;Tracers;5.6;18764.0;45.0;0.0;12;94.0;Action,Crime,Drama;Daniel Benmayor;Matt Johnson,T.J. Scott,Kevin Lund;Matt Johnson,T.J. Scott,Kevin Lund;United States;Saban Films,Cowtown Cinema Ventures,Temple Hill Entertainment;"Awards
2 nominations";11000000.0;NaN;NaN;3340503.0;-7659497.0;-0.6963179090909091
tt2401878;2015.0;Anomalisa;Anomalisa;Anomalisa;7.3;68145.0;88.0;0.0;16;90.0;Animation,Comedy,Drama;Duke Johnson,Charlie Kaufman;Charlie Kaufman;Charlie Kaufman;United Kingdom,United States;Paramount Animation,HanWay Films,Harmonius Claptrap;"Nominated for 1 Oscar
25 wins & 79 nominations total";8000000.0;3759286.0;135222.0;5659286.0;-2340714.0;-0.29258925
tt2402101;2015.0;Lugares oscuros;Dark Places;Dark Places;6.2;43052.0;39.0;0.0;16;113.0;Crime,Drama,Mystery;Gilles Paquet-Brenner;Gilles Paquet-Brenner,Gillian Flynn;Gilles Paquet-Brenner,Gillian Flynn;United States,United Kingdom,France;Exclusive Media Group,Mandalay Vision,Cuatro Plus Films;NaN;20000000.0;208588.0;NaN;5090852.0;-14909148.0;-0.7454574
tt2402927;2015.0;Carol;Carol;Carol;7.2;119837.0;94.0;0.0;12;118.0;Drama,Romance;Todd Haynes;Phyllis Nagy,Patricia Highsmith;Phyllis Nagy,Patricia Highsmith;United Kingdom,United States,Australia;The Weinstein Company,Film4,Number 9 Films;"Nominated for 6 Oscars
77 wins & 254 nominations total";11800000.0;12711491.0;253510.0;40272135.0;28472135.0;2.4128927966101696
tt2404425;2015.0;La dama de oro;Woman in Gold;Woman in Gold;7.3;55463.0;51.0;0.0;7;109.0;Biography,Drama,History;Simon Curtis;Alexi Kaye Campbell,E. Randol Schoenberg,Maria Altmann;Alexi Kaye Campbell,E. Randol Schoenberg,Maria Altmann;United Kingdom;Origin Pictures,BBC Films;"Awards
6 nominations";11000000.0;33307793.0;2091551.0;61619773.0;50619773.0;4.601797545454546
tt2436386;2015.0;Bienvenidos al ayer;Project Almanac;Project Almanac;6.4;77422.0;47.0;0.0;7;106.0;Drama,Mystery,Sci-Fi;Dean Israelite;Jason Pagan,Andrew Deutschman;Jason Pagan,Andrew Deutschman;United States;Insurge Pictures,Platinum Dunes,MTV Films;NaN;12000000.0;22348241.0;8310252.0;33213241.0;21213241.0;1.7677700833333334
tt2446980;2015.0;Joy;Joy;Joy;6.6;130706.0;56.0;0.0;7/fig;124.0;Biography,Drama;David O. Russell;David O. Russell,Annie Mumolo;David O. Russell,Annie Mumolo;United States;Fox 2000 Pictures,Annapurna Pictures,Davis Entertainment;"Nominated for 1 Oscar
8 wins & 23 nominations total";60000000.0;56451232.0;17015168.0;101134059.0;41134059.0;0.68556765
tt2452042;2015.0;Carlitos y Snoopy: La película de Peanuts;The Peanuts Movie;The Peanuts Movie;7.1;43189.0;67.0;0.0;A;88.0;Animation,Comedy,Family;Steve Martino;Craig Schulz,Bryan Schulz,Cornelius Uliano;Craig Schulz,Bryan Schulz,Cornelius Uliano;United States,Canada;Twentieth Century Fox Animation,Blue Sky Studios,Feigco Entertainment;"Awards
2 wins & 48 nominations";99000000.0;130178411.0;44213073.0;246233113.0;147233113.0;1.4872031616161616
tt2473510;2015.0;Paranormal Activity: Dimensión fantasma;Paranormal Activity: The Ghost Dimension;Paranormal Activity: The Ghost Dimension;4.6;25738.0;30.0;0.0;16;88.0;Horror,Mystery;Gregory Plotkin;Jason Pagan,Andrew Deutschman,Adam Robitel;Jason Pagan,Andrew Deutschman,Adam Robitel;United States;Paramount Pictures,Blumhouse Productions,Solana Films;"Awards
1 win & 4 nominations";10000000.0;18300124.0;8070493.0;78903124.0;68903124.0;6.8903124
tt2488496;2015.0;Star Wars: El despertar de la Fuerza;Star Wars: Episode VII - The Force Awakens;Star Wars: Episode VII - The Force Awakens;7.8;875390.0;80.0;0.0;7;138.0;Action,Adventure,Sci-Fi;J.J. Abrams;Lawrence Kasdan,J.J. Abrams,Michael Arndt;Lawrence Kasdan,J.J. Abrams,Michael Arndt;United States;Lucasfilm,Bad Robot,Truenorth Productions;"Nominated for 5 Oscars
62 wins & 136 nominations total";245000000.0;936662225.0;247966675.0;2069521700.0;1824521700.0;7.447027346938776
tt2493486;2015.0;Los últimos caballeros;Last Knights;Last Knights;6.2;41257.0;27.0;0.0;R;115.0;Action,Drama,History;Kazuaki Kiriya;Michael Konyves,Dove Sussman;Michael Konyves,Dove Sussman;United Kingdom,United States,South Korea,Czech Republic;Luka Productions International,Union Investment Partners,DMM.com;NaN;40000000.0;NaN;NaN;1797955.0;-38202045.0;-0.955051125
tt2494362;2015.0;Bone Tomahawk;Bone Tomahawk;Bone Tomahawk;7.1;90639.0;72.0;0.0;18;132.0;Drama,Horror,Western;S. Craig Zahler;S. Craig Zahler;S. Craig Zahler;United States,United Kingdom;Caliber Media Company,Platinum Platypus,Realmbuilders Productions;"Awards
8 wins & 20 nominations";1800000.0;NaN;NaN;382579.0;-1417421.0;-0.7874561111111111
tt2503944;2015.0;Una buena receta;Burnt;Burnt;6.6;109501.0;42.0;0.0;12;101.0;Comedy,Drama;John Wells;Steven Knight,Michael Kalesniko;Steven Knight,Michael Kalesniko;United States,United Kingdom;3 Arts Entertainment,Double Feature Films,PeaPie Films;"Awards
6 wins & 1 nomination";20000000.0;13651946.0;5002521.0;36606743.0;16606743.0;0.83033715
tt2503954;2015.0;Hermanos indomables;Broken Horses;Broken Horses;5.7;2065.0;32.0;0.0;R;101.0;Action,Crime,Drama;Vidhu Vinod Chopra;Vidhu Vinod Chopra,Abhijat Joshi;Vidhu Vinod Chopra,Abhijat Joshi;United States;Reliance Entertainment,Vinod Chopra Productions;"Awards
1 win";15000000.0;NaN;NaN;30288.0;-14969712.0;-0.9979808
tt2510894;2015.0;Hotel Transilvania 2;Hotel Transylvania 2;Hotel Transylvania 2;6.7;112564.0;44.0;0.0;A;89.0;Animation,Comedy,Family;Genndy Tartakovsky;Robert Smigel,Adam Sandler,Todd Durham;Robert Smigel,Adam Sandler,Todd Durham;United States,Canada,South Korea;Columbia Pictures,LStar Capital,Sony Pictures Animation;"Awards
1 win & 10 nominations";80000000.0;169700110.0;48464322.0;474800000.0;394800000.0;4.935
tt2515034;2015.0;Caza al asesino;The Gunman;The Gunman;5.8;39773.0;39.0;0.0;12;115.0;Action,Crime,Thriller;Pierre Morel;Jean-Patrick Manchette,Don MacPherson,Pete Travis;Jean-Patrick Manchette,Don MacPherson,Pete Travis;United States,Spain,United Kingdom,France;Open Road Films (II),StudioCanal,Anton;"Awards
1 nomination";40000000.0;10664749.0;5028702.0;24177137.0;-15822863.0;-0.395571575
tt2534634;2015.0;La clase de esgrima;Miekkailija;The Fencer;7.1;4678.0;60.0;0.0;NaN;99.0;Biography,Drama,History;Klaus Härö;Anna Heinämaa;Anna Heinämaa;Finland,Estonia,Germany;Making Movies Oy,Allfilm,Kick Film;"Awards
6 wins & 4 nominations";1780769.0259359856;95952.0;5572.0;1289014.0;-491755.0259359856;-0.2761475625271028
tt2554274;2015.0;La cumbre escarlata;Crimson Peak;Crimson Peak;6.5;135533.0;66.0;0.0;16;119.0;Drama,Fantasy,Horror;Guillermo del Toro;Guillermo del Toro,Matthew Robbins;Guillermo del Toro,Matthew Robbins;Canada,United States,Mexico;Double Dare You (DDY),Legendary Entertainment;"Awards
6 wins & 42 nominations";55000000.0;31090320.0;13143310.0;74679822.0;19679822.0;0.35781494545454545
tt2555736;2015.0;El nuevo exótico Hotel Marigold;The Second Best Exotic Marigold Hotel;The Second Best Exotic Marigold Hotel;6.6;32100.0;51.0;0.0;7;122.0;Comedy,Drama,Romance;John Madden;Ol Parker,John Madden;Ol Parker,John Madden;United Kingdom,United States,India;Blueprint Pictures,A Film Location Company,Babieka;"Awards
4 nominations";10000000.0;33078266.0;8540370.0;85978292.0;75978292.0;7.5978292
tt2561572;2015.0;Dale duro;Get Hard;Get Hard;6.0;126791.0;34.0;0.0;16;100.0;Comedy,Crime;Etan Cohen;Jay Martel,Ian Roberts,Etan Cohen;Jay Martel,Ian Roberts,Etan Cohen;United States;Gary Sanchez Productions,Warner Bros.;"Awards
2 nominations";40000000.0;90411453.0;33803253.0;111711453.0;71711453.0;1.792786325
tt2566644;2015.0;Seoul Searching;Seoul Searching;Seoul Searching;7.0;1489.0;63.0;0.0;TV-MA;105.0;Comedy,Drama,Music;Benson Lee;Benson Lee;Benson Lee;South Korea,China,United States;Seoul Searching,Mondo Paradiso Films,Bowery Hills Entertainment;"Awards
6 wins";2100000.0;18654.0;8966.0;18654.0;-2081346.0;-0.9911171428571428
tt2582496;2015.0;Yo, él y Raquel;Me and Earl and the Dying Girl;Me and Earl and the Dying Girl;7.7;125788.0;74.0;0.0;12;105.0;Comedy,Drama;Alfonso Gomez-Rejon;Jesse Andrews;Jesse Andrews;United States;Fox Searchlight Pictures,Indian Paintbrush,Rhode Island Ave. Productions;"Awards
18 wins & 30 nominations";8000000.0;6758416.0;196496.0;9074749.0;1074749.0;0.134343625
tt2582502;2015.0;De padres a hijas;Fathers & Daughters;Fathers & Daughters;7.1;25019.0;31.0;0.0;R;116.0;Drama;Gabriele Muccino;Brad Desch;Brad Desch;United States,Italy;Voltage Pictures,Busted Shark Productions,Fear of God Films;NaN;22400000.0;NaN;NaN;5587709.0;-16812291.0;-0.7505487053571429
tt2586118;2015.0;D'Ardennen;D'Ardennen;The Ardennes;6.8;4866.0;47.0;0.0;Unrated;96.0;Drama;Robin Pront;Jeroen Perceval,Robin Pront;Jeroen Perceval,Robin Pront;Belgium;Savage Film,Bastide Films,PRPL;"Awards
11 wins & 7 nominations";2440929.505955868;5638.0;840.0;1366879.0;-1074050.505955868;-0.44001701128
tt2637276;2015.0;Ted 2;Ted 2;Ted 2;6.3;190881.0;48.0;0.0;16;115.0;Comedy;Seth MacFarlane;Seth MacFarlane,Alec Sulkin,Wellesley Wild;Seth MacFarlane,Alec Sulkin,Wellesley Wild;United States;Universal Pictures,Media Rights Capital (MRC),Fuzzy Door Productions;"Awards
3 wins & 4 nominations";68000000.0;81476385.0;33507870.0;215863606.0;147863606.0;2.174464794117647
tt2637294;2015.0;Jacuzzi al pasado 2;Hot Tub Time Machine 2;Hot Tub Time Machine 2;5.1;37519.0;29.0;0.0;R;93.0;Comedy,Mystery,Sci-Fi;Steve Pink;Josh Heald,John Karnay;Josh Heald,John Karnay;United States;Paramount Pictures,United Artists,Metro-Goldwyn-Mayer (MGM);"Awards
2 nominations";14000000.0;12314651.0;5963324.0;13081651.0;-918349.0;-0.06559635714285714
tt2679042;2015.0;Hitman: Agente 47;Hitman: Agent 47;Hitman: Agent 47;5.7;87021.0;28.0;0.0;16;96.0;Action,Crime,Thriller;Aleksander Bach;Skip Woods,Michael Finch,Morten Iversen;Skip Woods,Michael Finch,Morten Iversen;United States,United Kingdom,Germany,Canada;Twentieth Century Fox,Daybreak Productions,Prime Universe Productions;"Awards
2 nominations";35000000.0;22467450.0;8326530.0;82347656.0;47347656.0;1.3527901714285715
tt2711898;2015.0;Journal d'une femme de chambre;Journal d'une femme de chambre;Journal d'une femme de chambre;5.5;2682.0;56.0;0.0;Not Rated;96.0;Drama;Benoît Jacquot;Hélène Zimmer,Benoît Jacquot,Octave Mirbeau;Hélène Zimmer,Benoît Jacquot,Octave Mirbeau;France,Belgium;Les Films du Lendemain,JPG Productions,Les Films du Fleuve;"Awards
1 win & 6 nominations";7211837.176687792;54235.0;10053.0;1972062.0;-5239775.176687792;-0.7265520627150769
tt2712154;2015.0;Backstreet Boys: Show 'Em What You're Made Of;Backstreet Boys: Show 'Em What You're Made Of;Backstreet Boys: Show 'Em What You're Made Of;7.6;1464.0;42.0;0.0;16;101.0;Documentary;Stephen Kijak;A.J. McLean,Brian Littrell,Howie Dorough;A.J. McLean,Brian Littrell,Howie Dorough;United Kingdom,United States;Pulse Films;NaN;1000000.0;153068.0;153068.0;153068.0;-846932.0;-0.846932
tt2717822;2015.0;Blackhat: Amenaza en la red;Blackhat;Blackhat;5.4;55512.0;51.0;0.0;16;133.0;Action,Crime,Thriller;Michael Mann;Morgan Davis Foehl;Morgan Davis Foehl;United States;Forward Pass,Legendary Entertainment;"Awards
1 win & 5 nominations";70000000.0;8005980.0;3901815.0;19652057.0;-50347943.0;-0.7192563285714285
tt2719848;2015.0;Everest;Everest;Everest;7.1;204814.0;64.0;0.0;12;121.0;Action,Adventure,Biography;Baltasar Kormákur;William Nicholson,Simon Beaufoy;William Nicholson,Simon Beaufoy;United Kingdom,United States,Iceland;Working Title Films,RVK Studios,Walden Media;"Awards
1 win & 8 nominations";55000000.0;43482270.0;7222035.0;203427584.0;148427584.0;2.6986833454545454
tt2726560;2015.0;El viaje más largo;The Longest Ride;The Longest Ride;7.1;78433.0;33.0;0.0;7;123.0;Drama,Romance,Western;George Tillman Jr.;Nicholas Sparks,Craig Bolotin;Nicholas Sparks,Craig Bolotin;United States;Fox 2000 Pictures,Taurus Studios,Temple Hill Entertainment;"Awards
1 win & 5 nominations";34000000.0;37446117.0;13019686.0;62944815.0;28944815.0;0.8513180882352941
tt2752772;2015.0;Sinister 2;Sinister 2;Sinister 2;5.3;50202.0;32.0;0.0;18;97.0;Horror,Mystery,Thriller;Ciarán Foy;Scott Derrickson,C. Robert Cargill;Scott Derrickson,C. Robert Cargill;United States,United Kingdom,Canada;Entertainment One,Gramercy Pictures (I),IM Global;"Awards
1 win & 3 nominations";10000000.0;27740955.0;10542116.0;53329150.0;43329150.0;4.332915
tt2780714;2015.0;Antarctic Edge: 70° South;Antarctic Edge: 70° South;Antarctic Edge: 70° South;6.8;167.0;62.0;0.0;Not Rated;72.0;Adventure,Documentary;Dena Seidel;Dena Seidel;Dena Seidel;United States,Antarctica;Rutgers University;"Awards
1 win";150000.0;7193.0;3131.0;7193.0;-142807.0;-0.9520466666666667
tt2815902;2015.0;La infancia de un líder;The Childhood of a Leader;The Childhood of a Leader;6.1;5722.0;68.0;0.0;NaN;115.0;Drama;Brady Corbet;Mona Fastvold,Jean-Paul Sartre,Brady Corbet;Mona Fastvold,Jean-Paul Sartre,Brady Corbet;United States,Canada,United Kingdom,France,Hungary,Belgium;Scion Pictures,Bow and Arrow Entertainment,Bron Capital Partners;"Awards
6 wins & 13 nominations";3000000.0;NaN;NaN;245546.0;-2754454.0;-0.9181513333333333
tt2820852;2015.0;Fast & Furious 7;Fast & Furious 7;Furious 7;7.1;368943.0;67.0;0.0;16;137.0;Action,Adventure,Thriller;James Wan;Chris Morgan,Gary Scott Thompson;Chris Morgan,Gary Scott Thompson;United States,China,Japan,Canada,United Arab Emirates;Universal Pictures,Media Rights Capital (MRC),China Film Group Corporation (CFGC);"Awards
35 wins & 36 nominations";190000000.0;353007020.0;147187040.0;1515341399.0;1325341399.0;6.9754810473684215
tt2848292;2015.0;Dando la nota: Aún más alto;Pitch Perfect 2;Pitch Perfect 2;6.4;146033.0;63.0;0.0;7;115.0;Comedy,Music;Elizabeth Banks;Kay Cannon,Mickey Rapkin;Kay Cannon,Mickey Rapkin;United States;Brownstone Productions (II),Gold Circle Films,Universal Pictures;"Awards
9 wins & 16 nominations";29000000.0;184296230.0;69216890.0;287144079.0;258144079.0;8.901519965517242
tt2872750;2015.0;La oveja Shaun: La película;Shaun the Sheep Movie;Shaun the Sheep Movie;7.3;38352.0;81.0;0.0;A/i;85.0;Adventure,Animation,Comedy;Mark Burton,Richard Starzak;Mark Burton,Richard Starzak,Nick Park;Mark Burton,Richard Starzak,Nick Park;United Kingdom,France,United States,Ireland;StudioCanal,Aardman Animations,Anton;"Nominated for 1 Oscar
5 wins & 50 nominations total";25000000.0;19375982.0;4038962.0;106209378.0;81209378.0;3.24837512
tt2884018;2015.0;Macbeth;Macbeth;Macbeth;6.6;53775.0;71.0;0.0;16;113.0;Drama,History,War;Justin Kurzel;Todd Louiso,Jacob Koskoff,Michael Lesslie;Todd Louiso,Jacob Koskoff,Michael Lesslie;United Kingdom,France,United States;See-Saw Films,DMC Film,Anton;"Awards
4 wins & 30 nominations";15000000.0;1110707.0;69833.0;16322067.0;1322067.0;0.0881378
tt2888046;2015.0;Ip Man 3 (Dragon Master);Yip Man 3;Ip Man 3;7.1;51252.0;57.0;0.0;12;105.0;Action,Biography,Drama;Wilson Yip;Tai-lee Chan,Lai-Yin Leung,Edmond Wong;Tai-lee Chan,Lai-Yin Leung,Edmond Wong;China,Hong Kong;Golden Harvest Company,Dreams Salon Entertainment Culture,Henan Film & TV Production Group Henan Film Studio;"Awards
5 wins & 21 nominations";36000000.0;2679437.0;784839.0;157029618.0;121029618.0;3.3619338333333335
tt2908446;2015.0;La serie Divergente: Insurgente;Insurgent;The Divergent Series: Insurgent;6.2;223045.0;42.0;0.0;12;119.0;Action,Adventure,Sci-Fi;Robert Schwentke;Brian Duffield,Akiva Goldsman,Mark Bomback;Brian Duffield,Akiva Goldsman,Mark Bomback;United States,Canada;Summit Entertainment,Red Wagon Entertainment,Mandeville Films;"Awards
4 wins & 17 nominations";110000000.0;130179072.0;52263680.0;297002527.0;187002527.0;1.7000229727272727
tt2909116;2015.0;El último lobo;Le dernier loup;Wolf Totem;6.7;5618.0;58.0;0.0;7;121.0;Adventure,Drama;Jean-Jacques Annaud;Jiang Rong,Alain Godard,Jean-Jacques Annaud;Jiang Rong,Alain Godard,Jean-Jacques Annaud;China,France;China Film Group Corporation (CFGC),Reperage,Beijing Forbidden City Film;"Awards
19 wins & 16 nominations";38000000.0;210591.0;NaN;125837070.0;87837070.0;2.311501842105263
tt2910904;2015.0;La modista;The Dressmaker;The Dressmaker;7.1;56145.0;47.0;0.0;12;119.0;Comedy,Drama;Jocelyn Moorhouse;Rosalie Ham,Jocelyn Moorhouse,P.J. Hogan;Rosalie Ham,Jocelyn Moorhouse,P.J. Hogan;Australia;Screen Australia,Ingenious Senior Film Fund,Film Art Media;"Awards
15 wins & 41 nominations";12771488.028608132;2022115.0;185165.0;25003426.0;12231937.971391868;0.9577535479023531
tt2918436;2015.0;El efecto Lázaro;The Lazarus Effect;The Lazarus Effect;5.2;41674.0;31.0;0.0;PG-13;83.0;Horror,Mystery,Sci-Fi;David Gelb;Luke Dawson,Jeremy Slater;Luke Dawson,Jeremy Slater;United States;Blumhouse Productions,Chapter One Films,Lionsgate;"Awards
2 nominations";3300000.0;25801570.0;10203437.0;38356892.0;35056892.0;10.623300606060607
tt2935476;2015.0;Lejos del mundanal ruido;Far from the Madding Crowd;Far from the Madding Crowd;7.1;46711.0;71.0;0.0;7/fig;119.0;Drama,Romance;Thomas Vinterberg;Thomas Hardy,David Nicholls;Thomas Hardy,David Nicholls;United Kingdom,United States;Fox Searchlight Pictures,BBC Films,TSG Entertainment;"Awards
2 wins & 12 nominations";18333346.064823654;12236500.0;164985.0;30229977.0;11896630.935176346;0.6489066912887502
tt2938956;2015.0;Transporter Legacy;The Transporter Refueled;The Transporter Refueled;5.2;40031.0;32.0;0.0;16;96.0;Action,Adventure,Thriller;Camille Delamarre;Adam Cooper,Bill Collage,Luc Besson;Adam Cooper,Bill Collage,Luc Besson;France,China,Belgium,Monaco;EuropaCorp,TF1 Films Production,Fundamental Films;NaN;27656547.904351067;16029670.0;7355622.0;72629670.0;44973122.09564893;1.6261292714906597
